Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2021/02/03,11:14 PM,3.83,-16.56,21.0,SE,2.41,3.54,1007.45,0.0,0.25,0.0,0.0
2021/02/03,11:19 PM,4.0,-16.5,21.0,SE,1.61,2.41,1007.45,0.0,0.25,0.0,0.0
2021/02/03,11:24 PM,4.11,-16.78,20.0,ESE,1.29,1.77,1007.45,0.0,0.25,0.0,0.0
2021/02/03,11:29 PM,4.22,-16.78,20.0,ESE,1.61,2.74,1007.79,0.0,0.25,0.0,0.0
2021/02/03,11:34 PM,4.39,-16.61,20.0,SE,2.09,2.9,1007.79,0.0,0.25,0.0,0.0
2021/02/03,11:39 PM,4.5,-16.5,20.0,ESE,2.09,2.74,1007.79,0.0,0.25,0.0,0.0
2021/02/03,11:44 PM,4.5,-16.5,20.0,ESE,1.77,2.25,1007.79,0.0,0.25,0.0,0.0
2021/02/03,11:49 PM,4.67,-16.83,19.0,ESE,1.77,2.57,1007.45,0.0,0.25,0.0,0.0
2021/02/03,11:54 PM,4.78,-16.94,19.0,SE,2.09,3.06,1007.79,0.0,0.25,0.0,0.0
2021/02/03,11:59 PM,4.61,-17.67,18.0,SSE,5.47,7.4,1007.79,0.0,0.25,0.0,0.0
2021/02/04,12:04 AM,4.67,-17.5,17.0,SSE,4.99,7.08,1008.13,0.0,0.0,0.0,0.0
2021/02/04,12:09 AM,5.0,-16.78,16.0,SSE,4.02,5.95,1007.79,0.0,0.0,0.0,0.0
2021/02/04,12:14 AM,5.33,-16.44,15.0,South,4.67,6.92,1007.45,0.0,0.0,0.0,0.0
2021/02/04,12:19 AM,5.94,-15.56,14.0,SE,3.38,4.34,1007.79,0.0,0.0,0.0,0.0
2021/02/04,12:24 AM,6.0,-13.61,11.0,SSE,5.31,8.04,1007.79,0.0,0.0,0.0,0.0
2021/02/04,12:29 AM,6.33,-12.61,10.0,SSW,6.76,8.37,1007.79,0.0,0.0,0.0,0.0
2021/02/04,12:34 AM,5.78,-12.0,10.0,SSW,9.17,10.94,1007.45,0.0,0.0,0.0,0.0
2021/02/04,12:39 AM,5.5,-11.83,10.0,SSW,10.3,12.23,1007.45,0.0,0.0,0.0,0.0
2021/02/04,12:44 AM,6.5,-12.56,10.0,SW,15.12,17.38,1007.45,0.0,0.0,0.0,0.0
2021/02/04,12:49 AM,7.94,-13.72,10.0,SW,15.77,18.83,1007.11,0.0,0.0,0.0,0.0
2021/02/04,12:54 AM,8.17,-13.89,10.0,SW,12.55,14.8,1007.45,0.0,0.0,0.0,0.0
2021/02/04,12:59 AM,8.17,-13.89,10.0,SW,14.32,16.57,1007.45,0.0,0.0,0.0,0.0
2021/02/04,01:04 AM,8.22,-13.94,10.0,SSW,12.87,14.64,1007.45,0.0,0.0,0.0,0.0
2021/02/04,01:09 AM,8.28,-14.28,10.0,SW,12.55,14.48,1007.45,0.0,0.0,0.0,0.0
2021/02/04,01:14 AM,8.33,-16.67,15.0,SW,10.46,12.07,1007.45,0.0,0.0,0.0,0.0
2021/02/04,01:19 AM,8.5,-13.72,19.0,SW,11.1,13.19,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:24 AM,8.72,-12.28,21.0,SW,12.87,14.8,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:29 AM,8.72,-12.22,21.0,SW,12.87,14.8,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:34 AM,8.61,-12.5,21.0,SW,12.55,14.64,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:39 AM,8.61,-11.89,22.0,SSW,12.87,14.96,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:44 AM,8.67,-11.56,23.0,SSW,12.55,14.64,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:49 AM,8.72,-10.94,24.0,SSW,12.07,14.32,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:54 AM,8.78,-9.94,26.0,SSW,13.84,16.09,1007.79,0.0,0.0,0.0,0.0
2021/02/04,01:59 AM,8.94,-9.67,26.0,SSW,12.07,13.84,1007.79,0.0,0.0,0.0,0.0
2021/02/04,02:04 AM,8.67,-10.72,24.0,SSW,9.81,12.55,1007.79,0.0,0.0,0.0,0.0
2021/02/04,02:09 AM,8.11,-12.94,21.0,SSW,8.85,10.94,1007.79,0.0,0.0,0.0,0.0
2021/02/04,02:14 AM,8.17,-10.67,25.0,SSW,11.1,13.35,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:19 AM,8.17,-11.67,23.0,SSW,9.01,10.62,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:24 AM,8.11,-10.61,25.0,SW,11.26,13.19,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:29 AM,8.22,-10.56,25.0,SW,10.62,12.87,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:34 AM,8.22,-10.06,26.0,WSW,10.62,12.55,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:39 AM,8.06,-10.78,25.0,WSW,8.21,9.65,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:44 AM,8.11,-10.22,26.0,SW,9.49,11.1,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:49 AM,8.11,-10.44,26.0,WSW,9.33,11.42,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:54 AM,8.11,-10.28,26.0,SW,10.14,11.91,1007.45,0.0,0.0,0.0,0.0
2021/02/04,02:59 AM,8.0,-10.56,25.0,WSW,8.69,10.3,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:04 AM,7.89,-10.61,26.0,SW,7.72,9.17,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:09 AM,7.83,-10.56,26.0,SW,7.88,9.49,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:14 AM,7.78,-10.61,26.0,SW,9.17,10.46,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:19 AM,7.78,-10.67,26.0,SW,9.49,10.94,1007.79,0.0,0.0,0.0,0.0
2021/02/04,03:24 AM,7.83,-10.67,26.0,SW,9.81,11.1,1007.79,0.0,0.0,0.0,0.0
2021/02/04,03:29 AM,7.67,-10.61,26.0,SW,9.33,10.94,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:34 AM,7.56,-11.22,25.0,SW,9.01,10.94,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:39 AM,7.5,-11.0,26.0,SW,9.65,11.26,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:44 AM,7.39,-11.22,25.0,SW,9.33,10.46,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:49 AM,7.44,-10.72,26.0,SW,11.26,13.35,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:54 AM,7.56,-10.56,26.0,SW,10.62,12.55,1007.45,0.0,0.0,0.0,0.0
2021/02/04,03:59 AM,7.5,-10.94,26.0,SW,10.14,11.42,1007.45,0.0,0.0,0.0,0.0
2021/02/04,04:04 AM,7.22,-11.44,25.0,SW,10.46,11.91,1007.45,0.0,0.0,0.0,0.0
2021/02/04,04:09 AM,7.28,-10.83,26.0,SW,11.42,13.52,1007.45,0.0,0.0,0.0,0.0
2021/02/04,04:14 AM,7.44,-10.61,26.0,SW,11.58,13.19,1007.45,0.0,0.0,0.0,0.0
2021/02/04,04:19 AM,7.56,-9.67,28.0,SW,14.8,16.89,1007.79,0.0,0.0,0.0,0.0
2021/02/04,04:24 AM,8.17,-8.17,31.0,SW,14.64,16.89,1007.79,0.0,0.0,0.0,0.0
2021/02/04,04:29 AM,8.22,-8.44,30.0,SW,14.64,16.41,1008.13,0.0,0.0,0.0,0.0
2021/02/04,04:34 AM,8.22,-8.44,30.0,SW,14.8,16.89,1008.13,0.0,0.0,0.0,0.0
2021/02/04,04:39 AM,8.17,-9.06,29.0,SW,13.19,15.45,1007.79,0.0,0.0,0.0,0.0
2021/02/04,04:44 AM,7.89,-9.83,27.0,SW,11.42,13.35,1008.13,0.0,0.0,0.0,0.0
2021/02/04,04:49 AM,7.78,-9.5,28.0,WSW,12.23,14.8,1008.13,0.0,0.0,0.0,0.0
2021/02/04,04:54 AM,8.06,-8.5,30.0,SW,14.96,17.54,1008.13,0.0,0.0,0.0,0.0
2021/02/04,04:59 AM,8.11,-9.22,28.0,SW,14.16,15.93,1008.13,0.0,0.0,0.0,0.0
2021/02/04,05:04 AM,7.67,-10.61,26.0,SW,12.55,14.64,1008.13,0.0,0.0,0.0,0.0
2021/02/04,05:09 AM,7.78,-9.22,29.0,WSW,14.96,17.38,1008.13,0.0,0.0,0.0,0.0
2021/02/04,05:14 AM,8.11,-8.89,29.0,WSW,14.8,17.38,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:19 AM,7.83,-9.72,28.0,WSW,14.64,17.22,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:24 AM,7.67,-10.56,26.0,WSW,12.55,14.64,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:29 AM,7.5,-10.94,26.0,SW,11.91,14.16,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:34 AM,7.39,-11.17,26.0,WSW,11.58,13.52,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:39 AM,7.33,-11.11,26.0,SW,12.71,15.12,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:44 AM,7.44,-10.72,26.0,SW,13.84,16.09,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:49 AM,7.61,-10.44,27.0,SW,14.32,16.57,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:54 AM,7.56,-10.22,27.0,WSW,12.55,14.8,1008.47,0.0,0.0,0.0,0.0
2021/02/04,05:59 AM,7.67,-10.0,27.0,WSW,11.1,12.87,1008.81,0.0,0.0,0.0,0.0
2021/02/04,06:04 AM,7.67,-9.78,28.0,WSW,11.26,13.35,1008.81,0.0,0.0,0.0,0.0
2021/02/04,06:09 AM,7.67,-9.78,28.0,WSW,10.94,12.71,1008.81,0.0,0.0,0.0,0.0
2021/02/04,06:14 AM,7.78,-8.89,30.0,WSW,12.87,16.09,1008.81,0.0,0.0,0.0,0.0
2021/02/04,06:19 AM,8.33,-6.5,34.0,WSW,14.8,17.38,1009.14,0.0,0.0,0.0,0.0
2021/02/04,06:24 AM,8.72,-6.17,34.0,WSW,14.32,16.89,1009.14,0.0,0.0,0.0,0.0
2021/02/04,06:29 AM,8.72,-6.06,35.0,WSW,16.57,20.11,1009.14,0.0,0.0,0.0,0.0
2021/02/04,06:34 AM,8.89,-4.89,37.0,WSW,18.18,21.72,1009.14,0.0,0.0,0.0,0.0
2021/02/04,06:39 AM,8.83,-4.89,38.0,West,16.25,19.47,1009.14,0.0,0.0,0.0,0.0
2021/02/04,06:44 AM,8.94,-4.17,39.0,WSW,18.83,23.33,1009.48,0.0,0.0,0.0,0.0
2021/02/04,06:49 AM,8.89,-4.94,37.0,WSW,17.54,20.27,1009.48,0.0,0.0,0.0,0.0
2021/02/04,06:54 AM,8.94,-3.72,41.0,West,17.54,21.24,1009.48,0.0,0.0,0.0,0.0
2021/02/04,06:59 AM,9.17,-3.06,42.0,West,21.08,25.26,1009.48,0.0,0.0,0.0,0.0
2021/02/04,07:04 AM,9.28,-2.44,44.0,West,22.2,26.39,1009.82,0.0,0.0,0.0,0.0
2021/02/04,07:09 AM,9.33,-2.61,43.0,West,22.37,26.71,1009.48,0.0,0.0,0.0,0.0
2021/02/04,07:14 AM,9.33,-2.78,42.0,West,20.43,23.49,1009.82,0.0,0.0,0.0,1.2
2021/02/04,07:19 AM,9.22,-2.83,43.0,West,22.2,26.23,1009.82,0.0,0.0,0.0,2.6
2021/02/04,07:24 AM,9.22,-2.61,43.0,West,20.43,23.81,1010.16,0.0,0.0,0.0,5.1
2021/02/04,07:29 AM,9.11,-2.94,43.0,West,18.5,21.88,1010.16,0.0,0.0,0.0,7.7
2021/02/04,07:34 AM,9.06,-3.28,42.0,West,18.66,22.37,1010.16,0.0,0.0,0.0,10.8
2021/02/04,07:39 AM,9.11,-3.06,42.0,West,21.08,26.07,1010.5,0.0,0.0,0.0,13.3
2021/02/04,07:44 AM,9.17,-2.83,43.0,West,23.97,28.96,1010.5,0.0,0.0,0.0,16.0
2021/02/04,07:49 AM,9.11,-3.83,40.0,West,20.11,24.3,1010.84,0.0,0.0,0.0,17.3
2021/02/04,07:54 AM,9.0,-3.56,41.0,West,20.92,25.26,1011.18,0.0,0.0,0.0,19.1
2021/02/04,07:59 AM,9.22,-3.28,41.0,West,21.4,25.42,1011.18,0.0,0.0,0.0,19.5
2021/02/04,08:04 AM,9.11,-3.61,41.0,West,19.15,22.2,1011.18,0.0,0.0,0.0,21.7
2021/02/04,08:09 AM,9.11,-3.94,40.0,West,18.5,22.53,1011.18,0.0,0.0,0.0,28.1
2021/02/04,08:14 AM,9.17,-3.56,41.0,West,19.31,22.2,1011.51,0.0,0.0,0.0,28.6
2021/02/04,08:19 AM,9.17,-4.0,39.0,West,19.95,23.81,1011.85,0.0,0.0,0.0,28.6
2021/02/04,08:24 AM,9.11,-3.94,40.0,West,20.43,24.46,1011.85,0.0,0.0,0.0,30.3
2021/02/04,08:29 AM,9.06,-4.5,38.0,West,19.79,23.97,1011.85,0.0,0.0,0.0,30.3
2021/02/04,08:34 AM,9.06,-4.5,38.0,West,17.7,20.92,1012.19,0.0,0.0,0.0,34.6
2021/02/04,08:39 AM,9.0,-4.61,38.0,West,18.66,22.04,1012.19,0.0,0.0,0.0,43.3
2021/02/04,08:44 AM,8.94,-4.94,37.0,West,17.38,20.43,1012.19,0.0,0.0,0.0,44.7
2021/02/04,08:49 AM,8.89,-5.28,36.0,West,17.38,20.27,1012.19,0.0,0.0,0.0,41.6
2021/02/04,08:54 AM,8.89,-5.33,36.0,West,16.09,19.31,1012.53,0.0,0.0,0.0,43.8
2021/02/04,08:59 AM,9.0,-4.94,37.0,WSW,15.77,18.83,1012.87,0.0,0.0,0.0,40.7
2021/02/04,09:04 AM,9.0,-5.17,36.0,WSW,13.84,16.89,1012.87,0.0,0.0,0.0,42.9
2021/02/04,09:09 AM,9.06,-5.44,36.0,West,10.94,12.71,1012.87,0.0,0.0,0.0,47.7
2021/02/04,09:14 AM,9.11,-4.72,37.0,West,14.0,16.41,1013.55,0.0,0.0,0.0,38.5
2021/02/04,09:19 AM,9.28,-4.94,36.0,West,11.42,13.52,1013.55,0.0,0.0,0.0,34.3
2021/02/04,09:24 AM,9.22,-5.44,35.0,West,9.81,11.91,1013.55,0.0,0.0,0.0,45.0
2021/02/04,09:29 AM,9.28,-4.39,38.0,West,12.55,15.12,1013.55,0.0,0.0,0.0,64.6
2021/02/04,09:34 AM,9.56,-4.22,38.0,West,11.58,14.32,1013.88,0.0,0.0,0.0,52.0
2021/02/04,09:39 AM,9.61,-4.0,38.0,West,13.52,16.57,1013.88,0.0,0.0,0.0,45.5
2021/02/04,09:44 AM,9.78,-4.22,37.0,West,16.09,18.83,1013.88,0.0,0.0,0.0,50.3
2021/02/04,09:49 AM,9.78,-3.83,38.0,West,17.38,20.76,1014.22,0.0,0.0,0.0,54.6
2021/02/04,09:54 AM,9.94,-3.33,39.0,West,20.43,24.62,1014.22,0.0,0.0,0.0,53.3
2021/02/04,09:59 AM,9.94,-3.72,38.0,West,19.79,22.85,1014.56,0.0,0.0,0.0,36.0
2021/02/04,10:04 AM,9.83,-4.0,38.0,West,16.89,20.27,1014.56,0.0,0.0,0.0,33.4
2021/02/04,10:09 AM,9.78,-4.44,36.0,West,14.32,17.22,1014.56,0.0,0.0,0.0,34.3
2021/02/04,10:14 AM,9.78,-4.0,38.0,West,17.22,20.11,1014.56,0.0,0.0,0.0,35.5
2021/02/04,10:19 AM,9.72,-4.56,36.0,West,13.68,15.77,1014.9,0.0,0.0,0.0,27.3
2021/02/04,10:24 AM,9.67,-4.39,37.0,West,15.61,18.5,1014.9,0.0,0.0,0.0,25.9
2021/02/04,10:29 AM,9.78,-3.44,39.0,West,18.18,21.24,1015.24,0.0,0.0,0.0,25.9
2021/02/04,10:34 AM,9.83,-3.83,38.0,West,16.09,19.47,1015.24,0.0,0.0,0.0,26.8
2021/02/04,10:39 AM,9.78,-4.22,37.0,West,14.8,18.02,1015.58,0.0,0.0,0.0,24.2
2021/02/04,10:44 AM,9.67,-4.94,36.0,West,14.48,17.06,1015.24,0.0,0.0,0.0,29.5
2021/02/04,10:49 AM,9.61,-4.44,37.0,West,14.8,17.06,1015.58,0.0,0.0,0.0,44.2
2021/02/04,10:54 AM,9.78,-4.61,36.0,West,16.09,18.18,1015.58,0.0,0.0,0.0,46.7
2021/02/04,10:59 AM,9.78,-4.72,36.0,West,14.64,17.54,1015.58,0.0,0.0,0.0,48.9
2021/02/04,11:04 AM,9.89,-4.06,37.0,West,19.31,22.2,1015.58,0.0,0.0,0.0,48.1
2021/02/04,11:09 AM,9.89,-4.5,36.0,West,16.89,19.95,1015.58,0.0,0.0,0.0,58.1
2021/02/04,11:14 AM,9.83,-4.33,37.0,West,18.34,21.24,1015.58,0.0,0.0,0.0,55.4
2021/02/04,11:19 AM,9.89,-4.5,36.0,West,17.22,20.11,1015.92,0.0,0.0,0.0,66.3
2021/02/04,11:24 AM,9.83,-4.94,35.0,West,15.45,17.86,1015.92,0.0,0.0,0.0,89.8
2021/02/04,11:29 AM,9.83,-4.89,35.0,West,15.77,18.83,1015.92,0.0,0.0,1.0,124.9
2021/02/04,11:34 AM,10.06,-4.22,36.0,West,17.54,20.27,1015.92,0.0,0.0,1.0,153.0
2021/02/04,11:39 AM,10.22,-4.22,36.0,West,16.73,19.31,1015.92,0.0,0.0,1.0,115.4
2021/02/04,11:44 AM,10.22,-4.22,36.0,West,16.57,19.63,1015.92,0.0,0.0,1.0,105.3
2021/02/04,11:49 AM,10.11,-3.5,38.0,West,19.79,23.81,1015.92,0.0,0.0,0.0,85.4
2021/02/04,11:54 AM,10.06,-4.22,36.0,West,16.09,18.66,1015.92,0.0,0.0,0.0,74.5
2021/02/04,11:59 AM,10.0,-4.44,36.0,West,16.89,19.63,1016.26,0.0,0.0,0.0,75.0
2021/02/04,12:04 PM,10.0,-4.39,36.0,West,15.93,19.15,1016.26,0.0,0.0,0.0,72.4
2021/02/04,12:09 PM,9.94,-4.5,36.0,West,16.09,18.99,1016.59,0.0,0.0,0.0,59.0
2021/02/04,12:14 PM,9.78,-5.0,35.0,West,14.32,16.89,1016.26,0.0,0.0,0.0,57.6
2021/02/04,12:19 PM,9.78,-5.06,35.0,West,12.87,14.8,1016.59,0.0,0.0,0.0,56.8
2021/02/04,12:24 PM,9.78,-4.17,37.0,West,15.29,18.02,1016.59,0.0,0.0,0.0,49.8
2021/02/04,12:29 PM,9.78,-5.0,35.0,West,13.68,15.93,1016.59,0.0,0.0,0.0,52.0
2021/02/04,12:34 PM,9.78,-4.56,36.0,WNW,12.71,15.29,1016.59,0.0,0.0,0.0,52.8
2021/02/04,12:39 PM,9.78,-4.61,36.0,West,11.58,13.84,1016.59,0.0,0.0,0.0,66.3
2021/02/04,12:44 PM,9.78,-4.94,35.0,West,12.87,15.12,1016.59,0.0,0.0,0.0,84.5
2021/02/04,12:49 PM,9.89,-4.22,37.0,West,14.32,16.73,1016.59,0.0,0.0,0.0,91.0
2021/02/04,12:54 PM,9.94,-5.06,34.0,West,13.19,15.45,1016.59,0.0,0.0,0.0,93.2
2021/02/04,12:59 PM,10.0,-4.17,37.0,WNW,13.35,15.45,1016.59,0.0,0.0,0.0,93.6
2021/02/04,01:04 PM,10.17,-2.83,40.0,WNW,15.29,17.38,1016.59,0.0,0.0,0.0,93.2
2021/02/04,01:09 PM,10.22,-3.06,39.0,WNW,15.29,17.86,1016.59,0.0,0.0,2.0,279.8
2021/02/04,01:14 PM,10.33,-2.89,39.0,West,15.29,17.86,1016.59,0.0,0.0,3.0,329.7
2021/02/04,01:19 PM,10.39,-3.22,38.0,West,16.41,19.47,1016.59,0.0,0.0,1.0,137.0
2021/02/04,01:24 PM,10.39,-2.89,39.0,West,15.29,18.34,1016.59,0.0,0.0,2.0,245.9
2021/02/04,01:29 PM,10.61,-1.11,44.0,West,18.83,22.04,1016.59,0.0,0.0,2.0,277.1
2021/02/04,01:34 PM,10.67,-1.56,43.0,West,18.5,21.56,1016.59,0.0,0.0,1.0,178.2
2021/02/04,01:39 PM,10.56,-0.78,46.0,West,18.99,21.56,1016.59,0.0,0.0,1.0,114.0
2021/02/04,01:44 PM,10.5,-2.11,41.0,West,15.77,18.5,1016.93,0.0,0.0,3.0,334.8
2021/02/04,01:49 PM,10.56,-1.67,43.0,West,16.57,18.66,1016.93,0.0,0.0,1.0,176.9
2021/02/04,01:54 PM,10.44,-2.5,40.0,West,13.68,16.25,1016.93,0.0,0.0,3.0,320.5
2021/02/04,01:59 PM,10.5,-1.72,43.0,West,13.52,16.57,1016.93,0.0,0.0,0.0,92.4
2021/02/04,02:04 PM,10.39,-1.17,45.0,West,12.87,15.45,1016.93,0.0,0.0,1.0,100.6
2021/02/04,02:09 PM,10.44,-0.94,45.0,WNW,12.55,15.29,1017.27,0.0,0.0,1.0,107.9
2021/02/04,02:14 PM,10.5,-1.33,44.0,West,12.07,15.29,1016.93,0.0,0.0,1.0,188.6
2021/02/04,02:19 PM,10.61,-1.0,45.0,West,12.07,14.48,1016.93,0.0,0.0,1.0,149.6
2021/02/04,02:24 PM,10.61,0.0,48.0,West,14.48,17.38,1017.27,0.0,0.0,1.0,135.3
2021/02/04,02:29 PM,10.56,-0.78,46.0,WNW,11.1,13.52,1016.93,0.0,0.0,1.0,103.6
2021/02/04,02:34 PM,10.61,-0.5,46.0,West,11.58,14.0,1016.93,0.0,0.0,1.0,176.5
2021/02/04,02:39 PM,10.67,-0.39,47.0,West,11.58,13.68,1017.27,0.0,0.0,0.0,96.3
2021/02/04,02:44 PM,10.61,-1.17,44.0,West,11.1,13.19,1017.27,0.0,0.0,0.0,78.1
2021/02/04,02:49 PM,10.5,-0.83,45.0,West,11.42,13.68,1017.27,0.0,0.0,0.0,80.3
2021/02/04,02:54 PM,10.44,-2.17,41.0,West,9.33,10.94,1017.27,0.0,0.0,0.0,63.2
2021/02/04,02:59 PM,10.33,-1.22,45.0,West,11.75,14.0,1017.27,0.0,0.0,0.0,52.0
2021/02/04,03:04 PM,10.33,-2.28,41.0,West,10.3,12.23,1017.27,0.0,0.0,0.0,49.4
2021/02/04,03:09 PM,10.22,-1.5,44.0,West,9.65,11.26,1017.27,0.0,0.0,0.0,48.9
2021/02/04,03:14 PM,10.28,-1.89,43.0,West,8.21,9.49,1017.61,0.0,0.0,0.0,49.8
2021/02/04,03:19 PM,10.28,-1.06,45.0,West,11.42,13.35,1017.61,0.0,0.0,0.0,42.0
2021/02/04,03:24 PM,10.28,-1.83,43.0,West,9.65,10.94,1017.61,0.0,0.0,0.0,40.7
2021/02/04,03:29 PM,10.17,-1.61,44.0,WNW,9.33,11.26,1017.61,0.0,0.0,0.0,39.0
2021/02/04,03:34 PM,10.17,-1.67,44.0,WNW,9.17,10.78,1017.27,0.0,0.0,0.0,36.3
2021/02/04,03:39 PM,10.06,-1.83,43.0,WNW,9.81,11.58,1017.27,0.0,0.0,0.0,36.3
2021/02/04,03:44 PM,9.94,-1.72,44.0,WNW,10.46,12.07,1017.61,0.0,0.0,0.0,43.8
2021/02/04,03:49 PM,10.0,-1.33,45.0,WNW,10.62,12.71,1017.61,0.0,0.0,0.0,50.7
2021/02/04,03:54 PM,10.22,-1.44,44.0,WNW,9.81,11.75,1017.61,0.0,0.0,0.0,46.7
2021/02/04,03:59 PM,10.11,-2.28,42.0,WNW,9.17,10.94,1017.27,0.0,0.0,0.0,36.0
2021/02/04,04:04 PM,10.0,-2.22,42.0,WNW,8.04,9.49,1017.61,0.0,0.0,0.0,36.3
2021/02/04,04:09 PM,9.94,-2.33,42.0,NW,7.56,9.01,1017.61,0.0,0.0,0.0,33.4
2021/02/04,04:14 PM,10.0,-2.5,42.0,NW,6.11,7.4,1017.61,0.0,0.0,0.0,30.3
2021/02/04,04:19 PM,9.78,-3.0,41.0,NW,4.51,5.31,1017.61,0.0,0.0,0.0,28.1
2021/02/04,04:24 PM,9.67,-3.44,40.0,WNW,3.7,4.51,1017.95,0.0,0.0,0.0,25.1
2021/02/04,04:29 PM,9.5,-3.0,41.0,NNW,3.7,4.51,1017.95,0.0,0.0,0.0,16.0
2021/02/04,04:34 PM,9.44,-2.78,42.0,NNW,3.7,4.34,1017.95,0.0,0.0,0.0,12.1
2021/02/04,04:39 PM,9.39,-2.56,43.0,NNW,3.54,4.34,1017.95,0.0,0.0,0.0,9.5
2021/02/04,04:44 PM,9.28,-2.61,43.0,NNW,4.34,4.99,1017.95,0.0,0.0,0.0,7.7
2021/02/04,04:49 PM,9.17,-2.67,43.0,NNW,4.83,5.31,1017.95,0.0,0.0,0.0,5.1
2021/02/04,04:54 PM,8.89,-3.67,41.0,NNW,4.18,4.83,1017.95,0.0,0.0,0.0,2.9
2021/02/04,04:59 PM,8.67,-4.28,40.0,North,4.18,4.83,1017.95,0.0,0.0,0.0,1.7
2021/02/04,05:04 PM,8.5,-4.83,39.0,,4.02,4.83,1017.95,0.0,0.0,0.0,0.9
2021/02/04,05:09 PM,8.28,-5.28,38.0,,3.7,4.18,1017.95,0.0,0.0,0.0,0.0
2021/02/04,05:14 PM,8.17,-5.94,36.0,NNE,2.09,2.74,1017.95,0.0,0.0,0.0,0.0
2021/02/04,05:19 PM,7.94,-6.5,35.0,NE,1.45,2.09,1017.95,0.0,0.0,0.0,0.0
2021/02/04,05:24 PM,7.5,-8.72,31.0,ENE,0.97,1.29,1018.29,0.0,0.0,0.0,0.0
2021/02/04,05:29 PM,6.33,-13.83,22.0,ESE,0.32,0.97,1018.29,0.0,0.0,0.0,0.0
2021/02/04,05:34 PM,5.11,-17.61,18.0,ESE,0.0,0.16,1018.29,0.0,0.0,0.0,0.0
2021/02/04,05:39 PM,4.67,-15.61,15.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,05:44 PM,4.11,-13.17,12.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,05:49 PM,3.83,-11.83,11.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,05:54 PM,3.89,-11.72,11.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,05:59 PM,3.89,-12.56,12.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:04 PM,3.72,-11.78,11.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:09 PM,3.61,-11.33,11.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:14 PM,3.28,-10.06,10.0,ESE,0.0,0.0,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:19 PM,3.28,-10.56,10.0,ENE,0.16,0.32,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:24 PM,3.5,-13.33,13.0,ENE,0.97,1.77,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:29 PM,4.11,-17.67,18.0,ENE,0.97,1.77,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:34 PM,4.22,-16.44,21.0,ENE,1.29,1.77,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:39 PM,3.89,-17.61,19.0,NE,1.45,1.93,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:44 PM,3.67,-17.0,18.0,NE,0.97,1.45,1018.63,0.0,0.0,0.0,0.0
2021/02/04,06:49 PM,4.0,-16.94,20.0,ENE,0.32,0.97,1018.63,0.0,0.0,0.0,0.0
